EmployeeID,Age,Gender,Department,JobLevel,YearsAtCompany,TotalExperience,Salary,TrainingHours,ProjectsCompleted,OvertimeHours,JobSatisfaction,WorkLifeBalance,ManagerRating,Absences,PromotionsLast5Yr,LastReviewScore,DistanceFromOffice,PerformanceScore,PerformanceLabel,SalaryPerExperience,TrainingEfficiency,OverallSatisfaction,AbsenceRate,CompanyLoyalty,PromotionVelocity,JobLevel_Encoded,Gender_Encoded,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_R&D,Dept_Sales
EMP0393,40,Male,IT,Mid,7,15,70786,63.0,12,18,5.0,3,1.0,14.0,1,6.6,6,3,High,4424.12,0.19,3.0,3.84,0.44,0.125,2,0,False,False,True,False,False,False,False
EMP0394,53,Female,IT,Mid,0,3,61797,7.0,21,2,1.0,5,4.0,13.0,1,8.7,15,2,Medium,15449.25,2.62,3.33,3.56,0.0,1.0,2,1,False,False,True,False,False,False,False
EMP0395,22,Female,HR,Mid,19,21,70183,19.0,25,3,3.0,3,2.0,15.0,2,6.1,93,2,Medium,3190.14,1.25,2.67,4.11,0.86,0.1,2,1,False,True,False,False,False,False,False
EMP0396,26,Male,Marketing,Junior,11,14,47002,50.0,11,10,3.0,4,1.0,13.0,1,3.9,47,1,Low,3133.47,0.22,2.67,3.56,0.73,0.083,1,0,False,False,False,True,False,False,False
EMP0397,25,Male,HR,Manager,10,13,121132,77.0,9,14,2.0,2,4.0,8.0,1,7.0,45,2,Medium,8652.29,0.12,2.67,2.19,0.71,0.091,5,0,False,True,False,False,False,False,False
EMP0398,37,Male,Sales,Senior,6,15,118259,38.0,18,0,3.0,3,1.0,14.0,3,9.7,5,3,High,7391.19,0.46,2.33,3.84,0.38,0.429,3,0,False,False,False,False,False,False,True
EMP0399,45,Female,Operations,Mid,14,15,55795,36.0,25,8,2.0,2,4.0,6.0,2,8.6,78,3,High,3487.19,0.68,2.67,1.64,0.88,0.133,2,1,False,False,False,False,True,False,False
EMP0400,37,Female,Sales,Manager,10,10,130931,51.0,3,10,5.0,5,4.0,13.0,2,7.1,53,2,Medium,11902.82,0.06,4.67,3.56,0.91,0.182,5,1,False,False,False,False,False,False,True
EMP0401,23,Male,R&D,Mid,15,24,78852,33.0,20,18,4.0,2,4.0,5.0,1,7.5,66,3,High,3154.08,0.59,3.33,1.37,0.6,0.062,2,0,False,False,False,False,False,True,False
EMP0402,49,Female,Sales,Manager,2,2,193169,74.0,17,12,5.0,3,1.0,20.0,2,9.5,62,3,High,64389.67,0.23,3.0,5.48,0.67,0.667,5,1,False,False,False,False,False,False,True
EMP0403,53,Male,Finance,Mid,19,26,67871,32.0,14,15,3.0,3,4.0,14.0,2,6.0,23,2,Medium,2513.74,0.42,3.33,3.84,0.7,0.1,2,0,True,False,False,False,False,False,False
EMP0404,48,Male,Sales,Junior,13,14,35009,30.0,1,3,5.0,1,2.0,19.0,2,5.3,44,2,Medium,2333.93,0.03,2.67,5.21,0.87,0.143,1,0,False,False,False,False,False,False,True
EMP0405,41,Female,Operations,Senior,2,11,114881,53.0,17,0,2.0,3,5.0,7.0,2,9.8,52,3,High,9573.42,0.31,3.33,1.92,0.17,0.667,3,1,False,False,False,False,True,False,False
EMP0406,45,Male,HR,Senior,0,4,81044,43.0,25,19,3.0,2,5.0,1.0,1,9.0,46,3,High,16208.8,0.57,3.33,0.27,0.0,1.0,3,0,False,True,False,False,False,False,False
EMP0407,33,Female,Sales,Senior,14,17,115199,33.0,27,12,4.0,1,3.0,7.0,0,5.3,19,3,High,6399.94,0.79,2.67,1.92,0.78,0.0,3,1,False,False,False,False,False,False,True
EMP0408,56,Male,IT,Manager,0,7,144363,70.0,8,0,5.0,3,5.0,0.0,1,6.2,88,2,Medium,18045.38,0.11,4.33,0.0,0.0,1.0,5,0,False,False,True,False,False,False,False
EMP0409,54,Other,Sales,Senior,16,17,81582,61.0,5,4,5.0,3,5.0,25.0,3,5.9,84,3,High,4532.33,0.08,4.33,6.85,0.89,0.176,3,2,False,False,False,False,False,False,True
EMP0410,54,Male,Sales,Senior,1,10,94374,22.0,5,4,3.0,5,3.0,16.0,0,4.0,47,1,Low,8579.45,0.22,3.67,4.38,0.09,0.0,3,0,False,False,False,False,False,False,True
EMP0411,58,Male,R&D,Lead,19,27,101308,51.0,9,13,4.0,1,4.0,18.0,0,9.7,91,3,High,3618.14,0.17,3.0,4.93,0.68,0.0,4,0,False,False,False,False,False,True,False
EMP0412,33,Female,IT,Senior,5,11,101301,55.0,3,13,5.0,5,2.0,4.0,0,5.8,52,2,Medium,8441.75,0.05,4.0,1.1,0.42,0.0,3,1,False,False,True,False,False,False,False
EMP0413,24,Male,Marketing,Mid,7,13,58793,6.0,19,7,5.0,5,3.0,29.0,1,9.1,24,2,Medium,4199.5,2.71,4.33,7.95,0.5,0.125,2,0,False,False,False,True,False,False,False
EMP0414,22,Female,Finance,Lead,15,15,101620,88.0,23,3,2.0,5,1.0,21.0,3,4.3,17,2,Medium,6351.25,0.26,2.67,5.75,0.94,0.188,4,1,True,False,False,False,False,False,False
EMP0415,54,Female,Finance,Junior,18,19,34766,60.0,9,6,2.0,4,4.0,19.0,1,6.8,89,2,Medium,1738.3,0.15,3.33,5.21,0.9,0.053,1,1,True,False,False,False,False,False,False
EMP0416,31,Female,Sales,Senior,0,3,117960,2.0,22,19,1.0,5,4.0,15.0,3,3.2,46,2,Medium,29490.0,7.33,3.33,4.11,0.0,3.0,3,1,False,False,False,False,False,False,True
EMP0417,50,Female,IT,Lead,2,5,139390,37.0,18,18,3.0,2,5.0,6.0,1,8.3,64,3,High,23231.67,0.47,3.33,1.64,0.33,0.333,4,1,False,False,True,False,False,False,False
EMP0418,34,Female,Marketing,Senior,2,4,86093,51.0,16,14,4.0,3,2.0,6.0,1,7.1,95,2,Medium,17218.6,0.31,3.0,1.64,0.4,0.333,3,1,False,False,False,True,False,False,False
EMP0419,33,Female,R&D,Senior,4,10,102259,33.0,1,3,5.0,4,3.0,17.0,1,7.4,28,2,Medium,9296.27,0.03,4.0,4.66,0.36,0.2,3,1,False,False,False,False,False,True,False
EMP0420,52,Female,IT,Senior,11,18,100655,43.0,2,18,5.0,5,4.0,17.0,0,3.4,50,2,Medium,5297.63,0.05,4.67,4.66,0.58,0.0,3,1,False,False,True,False,False,False,False
EMP0421,23,Female,IT,Mid,11,12,50237,51.0,14,8,1.0,3,4.0,1.0,1,4.5,64,2,Medium,3864.38,0.27,2.67,0.27,0.85,0.083,2,1,False,False,True,False,False,False,False
EMP0422,56,Male,HR,Lead,19,22,131629,16.0,14,12,5.0,1,5.0,14.0,3,3.5,28,2,Medium,5723.0,0.82,3.67,3.84,0.83,0.15,4,0,False,True,False,False,False,False,False
EMP0423,44,Male,R&D,Junior,12,14,41110,58.0,1,13,3.0,1,4.0,13.0,3,5.0,86,3,High,2740.67,0.02,2.67,3.56,0.8,0.231,1,0,False,False,False,False,False,True,False
EMP0424,38,Female,IT,Junior,19,20,36073,9.0,26,13,1.0,3,3.0,17.0,3,7.4,56,2,Medium,1717.76,2.6,2.33,4.66,0.9,0.15,1,1,False,False,True,False,False,False,False
EMP0425,47,Male,IT,Junior,8,13,32542,98.0,26,9,3.0,2,1.0,28.0,0,7.0,59,2,Medium,2324.43,0.26,2.0,7.67,0.57,0.0,1,0,False,False,True,False,False,False,False
EMP0426,29,Male,Operations,Mid,6,9,65282,51.0,25,15,1.0,3,1.0,8.0,1,7.3,5,2,Medium,6528.2,0.48,1.67,2.19,0.6,0.143,2,0,False,False,False,False,True,False,False
EMP0427,50,Male,Sales,Mid,3,8,60195,51.0,16,4,5.0,3,1.0,13.0,1,6.8,54,2,Medium,6688.33,0.31,3.0,3.56,0.33,0.25,2,0,False,False,False,False,False,False,True
EMP0428,47,Male,Sales,Lead,18,19,101537,44.0,15,5,1.0,4,3.0,4.0,2,4.9,44,2,Medium,5076.85,0.33,2.67,1.1,0.9,0.105,4,0,False,False,False,False,False,False,True
EMP0429,31,Female,Finance,Mid,18,21,67138,90.0,26,1,2.0,1,4.0,10.0,0,4.7,42,3,High,3051.73,0.29,2.33,2.74,0.82,0.0,2,1,True,False,False,False,False,False,False
EMP0430,47,Female,Operations,Mid,5,10,61560,58.0,15,12,4.0,1,5.0,7.0,3,4.0,72,2,Medium,5596.36,0.25,3.33,1.92,0.45,0.5,2,1,False,False,False,False,True,False,False
EMP0431,55,Male,IT,Junior,12,16,43434,61.0,12,12,5.0,5,2.0,4.0,3,8.9,92,3,High,2554.94,0.19,4.0,1.1,0.71,0.231,1,0,False,False,True,False,False,False,False
EMP0432,28,Female,HR,Mid,10,12,57396,58.0,16,18,4.0,3,4.0,28.0,1,7.3,57,2,Medium,4415.08,0.27,3.67,7.67,0.77,0.091,2,1,False,True,False,False,False,False,False
EMP0433,25,Female,HR,Senior,12,19,104207,48.0,14,17,5.0,3,3.0,10.0,3,4.3,47,3,High,5210.35,0.29,3.67,2.74,0.6,0.231,3,1,False,True,False,False,False,False,False
EMP0434,32,Male,HR,Junior,12,18,46924,99.0,29,18,4.0,2,3.0,4.0,1,4.2,76,3,High,2469.68,0.29,3.0,1.1,0.63,0.077,1,0,False,True,False,False,False,False,False
EMP0435,50,Female,Finance,Junior,19,21,35131,62.0,24,0,2.0,1,1.0,16.0,1,9.1,25,3,High,1596.86,0.38,1.33,4.38,0.86,0.05,1,1,True,False,False,False,False,False,False
EMP0436,57,Male,HR,Junior,14,19,38697,86.0,15,7,4.0,2,4.0,21.0,2,8.2,44,3,High,1934.85,0.17,3.33,5.75,0.7,0.133,1,0,False,True,False,False,False,False,False
EMP0437,46,Male,IT,Junior,12,15,47513,31.0,23,15,1.0,4,1.0,3.0,0,7.6,15,2,Medium,2969.56,0.72,2.0,0.82,0.75,0.0,1,0,False,False,True,False,False,False,False
EMP0438,42,Female,HR,Mid,10,14,60271,9.0,15,1,4.0,5,2.0,14.0,1,5.8,51,1,Low,4018.07,1.5,3.67,3.84,0.67,0.091,2,1,False,True,False,False,False,False,False
EMP0439,57,Male,Finance,Junior,18,22,33145,10.0,19,7,5.0,2,1.0,18.0,1,4.8,53,2,Medium,1441.09,1.73,2.67,4.93,0.78,0.053,1,0,True,False,False,False,False,False,False
EMP0440,31,Female,HR,Senior,7,13,107818,69.0,8,5,3.0,1,2.0,21.0,1,9.9,34,2,Medium,7701.29,0.11,2.0,5.75,0.5,0.125,3,1,False,True,False,False,False,False,False
EMP0441,58,Female,Operations,Lead,19,23,130544,61.0,2,15,4.0,4,3.0,1.0,2,8.6,77,3,High,5439.33,0.03,3.67,0.27,0.79,0.1,4,1,False,False,False,False,True,False,False
EMP0442,30,Male,Sales,Mid,7,9,79764,46.0,2,10,4.0,3,1.0,23.0,1,5.1,8,1,Low,7976.4,0.04,2.67,6.3,0.7,0.125,2,0,False,False,False,False,False,False,True
EMP0443,45,Female,Operations,Manager,9,18,198636,33.0,27,16,4.0,4,1.0,16.0,0,8.9,77,3,High,10454.53,0.79,3.0,4.38,0.47,0.0,5,1,False,False,False,False,True,False,False
EMP0444,56,Female,Operations,Mid,15,19,74937,99.0,10,18,5.0,2,5.0,11.0,0,8.3,70,3,High,3746.85,0.1,4.0,3.01,0.75,0.0,2,1,False,False,False,False,True,False,False
EMP0445,56,Male,IT,Mid,18,24,70104,16.0,3,10,4.0,1,3.0,24.0,3,5.1,96,1,Low,2804.16,0.18,2.67,6.58,0.72,0.158,2,0,False,False,True,False,False,False,False
EMP0446,57,Female,HR,Manager,10,14,189603,53.0,23,7,5.0,2,5.0,14.0,0,6.0,21,3,High,12640.2,0.43,4.0,3.84,0.67,0.0,5,1,False,True,False,False,False,False,False
EMP0447,39,Female,IT,Junior,12,16,34195,75.0,17,3,5.0,3,2.0,16.0,3,4.3,7,2,Medium,2011.47,0.22,3.33,4.38,0.71,0.231,1,1,False,False,True,False,False,False,False
EMP0448,53,Female,IT,Manager,8,16,179025,51.0,8,10,3.0,3,2.0,14.0,0,3.8,90,2,Medium,10530.88,0.15,2.67,3.84,0.47,0.0,5,1,False,False,True,False,False,False,False
EMP0449,45,Female,IT,Junior,19,21,39244,39.0,28,7,1.0,1,3.0,27.0,3,8.1,79,3,High,1783.82,0.7,1.67,7.4,0.86,0.15,1,1,False,False,True,False,False,False,False
EMP0450,44,Male,Sales,Mid,18,23,57281,18.0,23,8,5.0,5,2.0,24.0,1,4.9,56,2,Medium,2386.71,1.21,4.0,6.58,0.75,0.053,2,0,False,False,False,False,False,False,True
EMP0451,53,Female,IT,Junior,15,15,32509,66.0,4,1,2.0,4,3.0,17.0,2,8.7,49,2,Medium,2031.81,0.06,3.0,4.66,0.94,0.125,1,1,False,False,True,False,False,False,False
EMP0452,58,Female,Operations,Senior,6,15,101400,81.0,14,15,4.0,4,2.0,18.0,2,10.0,42,3,High,6337.5,0.17,3.33,4.93,0.38,0.286,3,1,False,False,False,False,True,False,False
EMP0453,33,Female,IT,Senior,18,22,86533,51.0,21,5,2.0,3,4.0,17.0,2,3.5,23,2,Medium,3762.3,0.4,3.0,4.66,0.78,0.105,3,1,False,False,True,False,False,False,False
EMP0454,34,Female,Operations,Senior,11,18,94670,63.0,10,18,4.0,2,1.0,14.0,1,6.3,52,2,Medium,4982.63,0.16,2.33,3.84,0.58,0.083,3,1,False,False,False,False,True,False,False
EMP0455,44,Female,HR,Mid,14,18,53932,82.0,29,7,3.0,2,4.0,13.0,2,8.6,79,3,High,2838.53,0.35,3.0,3.56,0.74,0.133,2,1,False,True,False,False,False,False,False
EMP0456,46,Male,Operations,Mid,13,21,64595,46.0,1,13,5.0,5,3.0,23.0,0,8.5,53,2,Medium,2936.14,0.02,4.33,6.3,0.59,0.0,2,0,False,False,False,False,True,False,False
EMP0457,56,Female,Finance,Junior,10,15,43041,5.0,4,15,1.0,2,3.0,15.0,3,8.3,16,2,Medium,2690.06,0.67,2.0,4.11,0.62,0.273,1,1,True,False,False,False,False,False,False
EMP0458,51,Female,Sales,Mid,9,16,55560,15.0,1,11,3.0,4,4.0,17.0,1,5.4,96,2,Medium,3268.24,0.06,3.67,4.66,0.53,0.1,2,1,False,False,False,False,False,False,True
EMP0459,38,Female,Finance,Manager,10,19,156784,71.0,17,4,4.0,2,1.0,25.0,2,6.2,37,2,Medium,7839.2,0.24,2.33,6.85,0.5,0.182,5,1,True,False,False,False,False,False,False
EMP0460,41,Female,Sales,Mid,5,12,73723,17.0,26,18,3.0,5,1.0,17.0,0,7.2,18,2,Medium,5671.0,1.44,3.0,4.66,0.38,0.0,2,1,False,False,False,False,False,False,True
EMP0461,46,Male,HR,Lead,1,3,100719,51.0,17,17,5.0,4,5.0,15.0,0,9.8,20,3,High,25179.75,0.33,4.67,4.11,0.25,0.0,4,0,False,True,False,False,False,False,False
EMP0462,43,Male,R&D,Lead,10,16,100074,47.0,7,8,1.0,2,2.0,16.0,1,5.3,46,1,Low,5886.71,0.15,1.67,4.38,0.59,0.091,4,0,False,False,False,False,False,True,False
EMP0463,34,Male,Sales,Mid,18,24,75869,42.0,23,1,4.0,4,5.0,6.0,1,9.5,2,3,High,3034.76,0.53,4.33,1.64,0.72,0.053,2,0,False,False,False,False,False,False,True
EMP0464,40,Male,IT,Senior,5,14,106498,38.0,20,19,3.0,3,1.0,11.0,2,4.9,87,2,Medium,7099.87,0.51,2.33,3.01,0.33,0.333,3,0,False,False,True,False,False,False,False
EMP0465,57,Female,Marketing,Junior,13,18,43161,48.0,15,11,3.0,3,4.0,1.0,3,9.9,94,3,High,2271.63,0.31,3.33,0.27,0.68,0.214,1,1,False,False,False,True,False,False,False
EMP0466,33,Female,Operations,Junior,19,25,32149,11.0,13,1,5.0,3,2.0,9.0,2,7.7,63,2,Medium,1236.5,1.08,3.33,2.47,0.73,0.1,1,1,False,False,False,False,True,False,False
EMP0467,40,Female,Finance,Junior,5,6,44033,9.0,28,9,2.0,2,4.0,4.0,2,6.2,3,2,Medium,6290.43,2.8,2.67,1.1,0.71,0.333,1,1,True,False,False,False,False,False,False
EMP0468,33,Male,IT,Mid,16,24,76131,70.0,2,0,4.0,5,5.0,20.0,1,7.3,46,3,High,3045.24,0.03,4.67,5.48,0.64,0.059,2,0,False,False,True,False,False,False,False
EMP0469,30,Female,Finance,Mid,9,18,73097,54.0,28,3,5.0,4,3.0,2.0,2,4.9,49,3,High,3847.21,0.51,4.0,0.55,0.47,0.2,2,1,True,False,False,False,False,False,False
EMP0470,28,Male,IT,Mid,0,9,54207,0.0,19,11,5.0,1,4.0,18.0,2,4.9,1,2,Medium,5420.7,19.0,3.33,4.93,0.0,2.0,2,0,False,False,True,False,False,False,False
EMP0471,49,Male,Marketing,Mid,2,2,77608,48.0,24,8,3.0,3,5.0,12.0,3,3.8,22,2,Medium,25869.33,0.49,3.67,3.29,0.67,1.0,2,0,False,False,False,True,False,False,False
EMP0472,35,Female,R&D,Mid,7,7,73525,35.0,13,3,1.0,3,5.0,11.0,0,3.8,93,1,Low,9190.62,0.36,3.0,3.01,0.88,0.0,2,1,False,False,False,False,False,True,False
EMP0473,52,Female,Marketing,Senior,7,9,95043,20.0,24,8,4.0,1,3.0,2.0,0,5.4,14,2,Medium,9504.3,1.14,2.67,0.55,0.7,0.0,3,1,False,False,False,True,False,False,False
EMP0474,40,Male,Operations,Senior,19,21,91725,36.0,11,5,1.0,1,3.0,5.0,3,8.3,92,3,High,4169.32,0.3,1.67,1.37,0.86,0.15,3,0,False,False,False,False,True,False,False
EMP0475,37,Male,Sales,Junior,14,14,33936,23.0,27,0,4.0,2,3.0,13.0,0,7.3,85,2,Medium,2262.4,1.12,3.0,3.56,0.93,0.0,1,0,False,False,False,False,False,False,True
EMP0476,26,Male,Marketing,Junior,6,12,39307,54.0,22,9,2.0,4,3.0,3.0,2,3.7,45,2,Medium,3023.62,0.4,3.0,0.82,0.46,0.286,1,0,False,False,False,True,False,False,False
EMP0477,56,Male,Operations,Senior,10,13,117383,24.0,15,13,3.0,3,2.0,12.0,3,9.0,96,3,High,8384.5,0.6,2.67,3.29,0.71,0.273,3,0,False,False,False,False,True,False,False
EMP0478,33,Female,Sales,Mid,6,15,79483,6.0,10,17,3.0,5,3.0,18.0,3,7.2,6,2,Medium,4967.69,1.43,3.67,4.93,0.38,0.429,2,1,False,False,False,False,False,False,True
EMP0479,46,Male,Operations,Senior,3,4,87265,80.0,9,5,5.0,2,3.0,17.0,1,9.7,65,3,High,17453.0,0.11,3.33,4.66,0.6,0.25,3,0,False,False,False,False,True,False,False
EMP0480,42,Female,IT,Mid,11,20,72763,92.0,27,17,3.0,2,3.0,28.0,0,7.7,21,2,Medium,3464.9,0.29,2.67,7.67,0.52,0.0,2,1,False,False,True,False,False,False,False
EMP0481,57,Male,Finance,Mid,5,9,60116,93.0,28,19,5.0,5,3.0,2.0,1,4.2,4,3,High,6011.6,0.3,4.33,0.55,0.5,0.167,2,0,True,False,False,False,False,False,False
EMP0482,44,Male,Operations,Junior,13,18,45733,70.0,9,15,2.0,5,3.0,19.0,2,6.3,3,2,Medium,2407.0,0.13,3.33,5.21,0.68,0.143,1,0,False,False,False,False,True,False,False
EMP0483,37,Male,Finance,Junior,11,19,43892,96.0,20,14,4.0,5,2.0,5.0,3,7.5,30,3,High,2194.6,0.21,3.67,1.37,0.55,0.25,1,0,True,False,False,False,False,False,False
EMP0484,35,Male,Sales,Senior,10,13,105502,51.0,28,15,5.0,1,5.0,15.0,2,3.2,31,3,High,7535.86,0.54,3.67,4.11,0.71,0.182,3,0,False,False,False,False,False,False,True
EMP0485,52,Male,Finance,Mid,18,19,54652,23.0,1,7,1.0,3,4.0,19.0,0,3.1,34,1,Low,2732.6,0.04,2.67,5.21,0.9,0.0,2,0,True,False,False,False,False,False,False
EMP0486,26,Male,HR,Senior,4,8,89247,10.0,17,12,4.0,1,1.0,23.0,1,3.9,83,1,Low,9916.33,1.55,2.0,6.3,0.44,0.2,3,0,False,True,False,False,False,False,False
EMP0487,56,Female,Operations,Lead,13,15,123840,72.0,12,10,4.0,3,3.0,2.0,0,4.8,20,3,High,7740.0,0.16,3.33,0.55,0.81,0.0,4,1,False,False,False,False,True,False,False
EMP0488,44,Male,IT,Mid,15,16,71058,11.0,10,6,2.0,1,5.0,14.0,2,6.0,87,2,Medium,4179.88,0.83,2.67,3.84,0.88,0.125,2,0,False,False,True,False,False,False,False
EMP0489,50,Female,IT,Senior,12,12,114929,34.0,5,16,2.0,4,5.0,18.0,1,6.4,54,2,Medium,8840.69,0.14,3.67,4.93,0.92,0.077,3,1,False,False,True,False,False,False,False
EMP0490,32,Male,Marketing,Mid,19,28,68635,62.0,29,17,3.0,3,4.0,18.0,0,4.0,25,2,Medium,2366.72,0.46,3.33,4.93,0.66,0.0,2,0,False,False,False,True,False,False,False
EMP0491,39,Female,IT,Mid,3,4,75628,67.0,18,18,3.0,2,1.0,23.0,2,7.7,15,2,Medium,15125.6,0.26,2.0,6.3,0.6,0.5,2,1,False,False,True,False,False,False,False
EMP0492,33,Female,Finance,Senior,10,15,111362,99.0,15,12,1.0,3,2.0,3.0,0,7.2,38,2,Medium,6960.12,0.15,2.0,0.82,0.62,0.0,3,1,True,False,False,False,False,False,False
EMP0493,30,Female,Finance,Mid,16,23,70953,91.0,6,14,4.0,3,5.0,0.0,3,5.1,23,3,High,2956.38,0.07,4.0,0.0,0.67,0.176,2,1,True,False,False,False,False,False,False
EMP0494,31,Female,Operations,Mid,6,8,69128,56.0,7,0,1.0,3,5.0,1.0,1,3.1,52,1,Low,7680.89,0.12,3.0,0.27,0.67,0.143,2,1,False,False,False,False,True,False,False
EMP0495,38,Male,Finance,Junior,13,21,44588,12.0,17,15,1.0,4,5.0,12.0,1,3.5,66,1,Low,2026.73,1.31,3.33,3.29,0.59,0.071,1,0,True,False,False,False,False,False,False
EMP0496,59,Female,HR,Mid,10,18,62061,22.0,6,4,2.0,1,5.0,14.0,1,5.7,57,1,Low,3266.37,0.26,2.67,3.84,0.53,0.091,2,1,False,True,False,False,False,False,False
EMP0497,28,Male,Sales,Lead,8,9,106041,82.0,8,2,1.0,2,4.0,25.0,3,4.1,57,1,Low,10604.1,0.1,2.33,6.85,0.8,0.333,4,0,False,False,False,False,False,False,True
EMP0498,34,Female,Sales,Lead,12,19,112673,38.0,12,9,1.0,1,1.0,28.0,1,5.6,79,1,Low,5633.65,0.31,1.0,7.67,0.6,0.077,4,1,False,False,False,False,False,False,True
EMP0499,30,Male,Sales,Senior,17,26,101059,87.0,21,18,5.0,1,5.0,12.0,3,7.4,52,3,High,3742.93,0.24,3.67,3.29,0.63,0.167,3,0,False,False,False,False,False,False,True
EMP0500,48,Male,Sales,Senior,10,14,114328,79.0,14,4,3.0,5,2.0,29.0,1,6.8,35,1,Low,7621.87,0.18,3.33,7.95,0.67,0.091,3,0,False,False,False,False,False,False,True
EMP0501,23,Female,Finance,Mid,14,17,61954,96.0,12,6,3.0,4,2.0,1.0,0,4.6,74,2,Medium,3441.89,0.12,3.0,0.27,0.78,0.0,2,1,True,False,False,False,False,False,False
EMP0502,26,Female,Marketing,Mid,18,27,67548,11.0,23,13,4.0,5,3.0,29.0,0,5.4,14,2,Medium,2412.43,1.92,4.0,7.95,0.64,0.0,2,1,False,False,False,True,False,False,False
EMP0503,50,Female,HR,Junior,0,4,45078,51.0,10,2,3.0,4,3.0,18.0,0,7.3,91,1,Low,9015.6,0.19,3.33,4.93,0.0,0.0,1,1,False,True,False,False,False,False,False
EMP0504,58,Female,Operations,Mid,3,6,55419,70.0,22,12,4.0,1,5.0,21.0,0,9.0,14,3,High,7917.0,0.31,3.33,5.75,0.43,0.0,2,1,False,False,False,False,True,False,False
EMP0505,59,Other,R&D,Mid,13,20,52722,74.0,20,12,5.0,1,5.0,23.0,3,8.3,99,3,High,2510.57,0.27,3.67,6.3,0.62,0.214,2,2,False,False,False,False,False,True,False
EMP0506,40,Male,Operations,Manager,13,16,196086,30.0,15,9,3.0,4,5.0,15.0,2,6.9,33,2,Medium,11534.47,0.48,4.0,4.11,0.76,0.143,5,0,False,False,False,False,True,False,False
EMP0507,29,Male,Finance,Mid,2,11,66854,51.0,7,1,5.0,1,5.0,11.0,2,5.5,52,3,High,5571.17,0.13,3.67,3.01,0.17,0.667,2,0,True,False,False,False,False,False,False
EMP0508,22,Male,HR,Mid,16,21,75992,61.0,26,5,3.0,1,2.0,0.0,0,5.6,1,3,High,3454.18,0.42,2.0,0.0,0.73,0.0,2,0,False,True,False,False,False,False,False
EMP0509,43,Male,IT,Mid,2,3,51468,12.0,9,7,3.0,2,1.0,8.0,2,9.2,34,2,Medium,12867.0,0.69,2.0,2.19,0.5,0.667,2,0,False,False,True,False,False,False,False
EMP0510,38,Female,Sales,Senior,15,19,104309,30.0,10,3,5.0,5,1.0,16.0,2,3.3,19,1,Low,5215.45,0.32,3.67,4.38,0.75,0.125,3,1,False,False,False,False,False,False,True
EMP0511,28,Male,IT,Senior,13,18,80808,1.0,10,11,1.0,5,3.0,9.0,1,9.9,24,2,Medium,4253.05,5.0,3.0,2.47,0.68,0.071,3,0,False,False,True,False,False,False,False
EMP0512,46,Female,Operations,Junior,19,23,36719,14.0,16,14,1.0,5,2.0,14.0,3,7.7,4,1,Low,1529.96,1.07,2.67,3.84,0.79,0.15,1,1,False,False,False,False,True,False,False
EMP0513,25,Male,Operations,Mid,12,13,78702,56.0,29,7,1.0,3,5.0,18.0,0,7.8,36,2,Medium,5621.57,0.51,3.0,4.93,0.86,0.0,2,0,False,False,False,False,True,False,False
EMP0514,57,Female,IT,Lead,14,20,116363,74.0,7,6,1.0,2,1.0,6.0,2,3.3,77,1,Low,5541.1,0.09,1.33,1.64,0.67,0.133,4,1,False,False,True,False,False,False,False
EMP0515,27,Female,HR,Mid,13,16,78718,33.0,28,13,3.0,5,4.0,24.0,2,7.2,58,3,High,4630.47,0.82,4.0,6.58,0.76,0.143,2,1,False,True,False,False,False,False,False
EMP0516,52,Male,Operations,Junior,18,25,40591,67.0,5,18,2.0,5,4.0,18.0,0,6.4,32,2,Medium,1561.19,0.07,3.67,4.93,0.69,0.0,1,0,False,False,False,False,True,False,False
EMP0517,40,Male,Sales,Senior,5,11,117841,74.0,23,13,5.0,2,4.0,23.0,1,3.7,9,3,High,9820.08,0.31,3.67,6.3,0.42,0.167,3,0,False,False,False,False,False,False,True
EMP0518,48,Male,IT,Lead,9,15,108012,28.0,3,12,3.0,1,5.0,14.0,0,4.9,80,2,Medium,6750.75,0.1,3.0,3.84,0.56,0.0,4,0,False,False,True,False,False,False,False
EMP0519,31,Male,Operations,Junior,14,22,48029,65.0,18,0,2.0,5,5.0,8.0,1,9.2,67,3,High,2088.22,0.27,4.0,2.19,0.61,0.067,1,0,False,False,False,False,True,False,False
EMP0520,47,Male,IT,Senior,19,19,80767,15.0,11,18,4.0,1,3.0,9.0,2,6.8,20,3,High,4038.35,0.69,2.67,2.47,0.95,0.1,3,0,False,False,True,False,False,False,False
EMP0521,40,Male,Sales,Lead,5,14,103895,38.0,15,0,1.0,5,3.0,22.0,3,5.9,74,1,Low,6926.33,0.38,3.0,6.03,0.33,0.5,4,0,False,False,False,False,False,False,True
EMP0522,24,Male,HR,Mid,9,14,75258,76.0,21,3,3.0,4,3.0,19.0,1,3.5,62,2,Medium,5017.2,0.27,3.33,5.21,0.6,0.1,2,0,False,True,False,False,False,False,False
EMP0523,34,Female,Operations,Manager,6,11,162968,51.0,20,9,1.0,3,4.0,19.0,1,8.0,58,2,Medium,13580.67,0.38,2.67,5.21,0.5,0.143,5,1,False,False,False,False,True,False,False
EMP0524,49,Female,Finance,Senior,16,21,95332,80.0,5,2,1.0,5,5.0,3.0,0,7.9,22,2,Medium,4333.27,0.06,3.67,0.82,0.73,0.0,3,1,True,False,False,False,False,False,False
